STATIONS_ID;MESS_DATUM_BEGINN;MESS_DATUM_ENDE;QN_4;JA_N;JA_TT;JA_TX;JA_TN;JA_FK;JA_SD_S;JA_MX_FX;JA_MX_TX;JA_MX_TN;QN_6;JA_RR;JA_MX_RS;eor
       1638;19360101;19361231;    5;  -999;   8.62;   13.38;    4.48;-999;-999;-999;-999;-999;    5;   668.0;-999;eor
       1638;19380101;19381231;    5;  -999;   -999;    -999;    4.08;-999;-999;-999;-999;-999;-999;-999;-999;eor
       1638;19390101;19391231;    5;  -999;   8.49;   13.06;    4.32;-999;-999;-999;-999;-999;    5;   729.0;-999;eor
       1638;19400101;19401231;    5;  -999;   6.93;   11.78;    2.08;-999;-999;-999;-999;-999;    5;   594.0;-999;eor
       1638;19410101;19411231;    5;  -999;   7.88;   11.93;    3.38;-999;-999;-999;-999;-999;    5;   676.0;-999;eor
       1638;19420101;19421231;    5;  -999;   7.57;   11.80;    2.82;-999;-999;-999;-999;-999;    5;   463.0;-999;eor
       1638;19430101;19431231;    5;  -999;   9.07;   13.88;    4.08;-999;-999;-999;-999;-999;    5;   506.0;-999;eor
       1638;19440101;19441231;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;    5;   532.0;-999;eor
       1638;19450101;19451231;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;    5;   554.0;-999;eor
       1638;19460101;19461231;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;    5;   686.0;-999;eor
       1638;19470101;19471231;    5;  -999;   9.18;   14.50;    3.45;-999;-999;-999;-999;-999;    5;   540.0;-999;eor
       1638;19480101;19481231;    5;  -999;   9.08;   14.11;    4.05;-999;-999;-999;-999;-999;    5;   656.0;-999;eor
       1638;19490101;19491231;    5;  5.09;   9.44;   14.82;    3.89;    1.99;-999;-999;  33.1; -11.5;    5;   410.1;   14.5;eor
       1638;19500101;19501231;    5;  5.53;   8.81;   13.56;    4.23;    1.91;-999;-999;  32.4; -23.5;    5;   832.8;   41.3;eor
       1638;19510101;19511231;    5;  5.39;   9.09;   13.56;    4.50;    1.70;-999;-999;  31.5;  -6.5;    5;   598.3;   26.6;eor
       1638;19520101;19521231;    5;  5.57;   8.64;   12.83;    4.02;    1.71;-999;-999;  36.5; -10.0;    5;   609.6;   25.1;eor
       1638;19530101;19531231;    5;  5.11;   9.30;   14.16;    4.27;    1.63;-999;-999;  32.6; -18.0;    5;   378.0;   39.8;eor
       1638;19540101;19541231;    5;  5.34;   8.30;   12.48;    3.79;    1.89;-999;-999;  31.1; -18.1;    5;   596.6;   22.0;eor
       1638;19550101;19551231;    5;  5.18;   7.76;   12.21;    3.05;    1.63;-999;-999;  30.4; -19.9;    5;   600.0;   25.0;eor
       1638;19560101;19561231;    5;  5.50;   7.49;   11.70;    3.11;    1.53;-999;-999;  28.0; -24.9;    5;   591.8;   38.5;eor
       1638;19570101;19571231;    5;  5.18;   9.12;   13.46;    4.43;    1.32;-999;-999;  36.3; -11.8;    5;   617.5;   24.9;eor
       1638;19580101;19581231;    5;  5.41;   8.76;   12.86;    4.56;    1.36;-999;-999;  29.0; -15.4;    5;   795.6;   29.2;eor
       1638;19590101;19591231;    5;  4.34;   9.50;   14.95;    3.79;    1.25;-999;-999;  35.2; -14.9;    5;   331.3;   16.5;eor
       1638;19600101;19601231;    5;  5.43;   8.91;   13.00;    4.55;    1.22;-999;-999;  28.5; -18.5;    5;   758.0;   31.0;eor
       1638;19610101;19611231;    5;  5.38;   9.31;   13.65;    5.00;    1.29;-999;-999;  31.3; -16.6;    5;   752.4;   21.3;eor
       1638;19620101;19621231;    5;  5.26;   7.42;   11.94;    3.02;    1.29;-999;-999;  30.4; -20.3;    5;   476.5;   26.9;eor
       1638;19630101;19631231;    5;  5.19;   7.20;   11.81;    2.52;    1.08;-999;-999;  34.0; -21.7;    5;   594.9;   54.5;eor
       1638;19640101;19641231;    5;  4.92;   8.61;   13.18;    3.90;    1.21;-999;-999;  34.2; -17.5;    5;   427.1;   21.9;eor
       1638;19650101;19651231;    5;  5.62;   8.06;   12.23;    3.98;    1.27;-999;-999;  29.2; -15.4;    5;   793.0;   27.9;eor
       1638;19660101;19661231;    5;  5.66;   9.14;   13.33;    5.14;    1.24;-999;-999;  32.5; -15.3;    5;   875.7;   27.3;eor
       1638;19670101;19671231;    5;  5.26;   9.30;   13.73;    4.89;    1.29;-999;-999;  31.3; -14.5;    5;   695.3;   31.0;eor
       1638;19680101;19681231;    5;  5.50;   8.59;   12.63;    4.49;    1.39;-999;-999;  30.4; -23.6;    5;   723.7;   41.1;eor
       1638;19690101;19691231;    5;  5.51;   8.34;   12.58;    4.20;    1.43;-999;-999;  32.5; -19.5;    5;   538.6;   27.5;eor
       1638;19700101;19701231;    5;  5.44;   8.35;   12.40;    4.27;    1.42;-999;-999;  30.0; -19.6;    5;   613.2;   18.6;eor
       1638;19710101;19711231;    5;  4.99;   8.77;   13.56;    3.99;    1.21;-999;-999;  33.1; -23.3;    5;   463.2;   25.9;eor
       1638;19720101;19721231;    5;  5.16;   8.19;   12.51;    3.91;    1.23;-999;-999;  31.3; -16.5;    5;   587.8;   38.6;eor
       1638;19730101;19731231;    5;  4.93;   8.96;   13.44;    4.34;    1.34;-999;-999;  31.9; -18.8;    5;   463.5;   22.7;eor
       1638;19740101;19741231;    5;  5.45;   9.50;   13.63;    5.09;    1.44;-999;-999;  34.7;  -4.5;    5;   693.2;   25.7;eor
       1638;19750101;19751231;    5;  5.09;   9.45;   13.58;    5.48;    1.43;-999;-999;  32.1; -12.5;    5;   457.7;   24.5;eor
       1638;19760101;19761231;    5;  4.74;   9.38;   13.83;    4.79;    1.50;-999;-999;  35.2; -17.0;    5;   318.7;   11.3;eor
       1638;19770101;19771231;    5;  5.68;   9.18;   13.11;    5.47;    1.41;-999;-999;  30.1;  -8.0;    5;   813.1;   49.6;eor
       1638;19780101;19781231;    5;  5.68;   8.26;   12.25;    4.51;    1.47;-999;-999;  30.9; -15.5;    5;   523.0;   22.4;eor
       1638;19790101;19791231;    5;  5.65;   8.10;   12.19;    4.01;    1.44;-999;-999;  29.8; -19.5;    5;   715.1;   35.1;eor
       1638;19800101;19801231;    5;  5.76;   8.37;   12.36;    4.58;    1.50;-999;-999;  29.4; -13.5;    5;   656.0;   31.5;eor
       1638;19810101;19811231;   10;  5.72;   8.59;   12.66;    4.75;    1.45;-999;-999;  30.6; -16.3;   10;  1026.5;   63.9;eor
       1638;19820101;19821231;   10;  5.26;   9.25;   13.86;    4.99;    1.52;-999;-999;  31.4; -22.5;   10;   725.4;   27.6;eor
       1638;19830101;19831231;   10;  5.27;   9.46;   13.86;    5.14;    1.49;-999;-999;  33.7; -11.6;   10;   713.0;   40.8;eor
