STATIONS_ID;MESS_DATUM_BEGINN;MESS_DATUM_ENDE;QN_4;JA_N;JA_TT;JA_TX;JA_TN;JA_FK;JA_SD_S;JA_MX_FX;JA_MX_TX;JA_MX_TN;QN_6;JA_RR;JA_MX_RS;eor
        402;18560101;18561231;    5;  -999;   -999;   12.52;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        402;18570101;18571231;    5;  -999;   -999;   14.36;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        402;18580101;18581231;    5;  -999;   -999;   12.94;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        402;18590101;18591231;    5;  -999;   -999;   14.30;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        402;18600101;18601231;    5;  -999;   -999;   12.63;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        402;18610101;18611231;    5;  -999;   -999;   13.75;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        402;18620101;18621231;    5;  -999;   -999;   13.95;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        402;18630101;18631231;    5;  -999;   -999;   14.38;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        402;18640101;18641231;    5;  -999;   -999;   11.48;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        402;18650101;18651231;    5;  -999;   -999;   13.87;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        402;18670101;18671231;    5;  -999;   -999;   12.93;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        402;18680101;18681231;    5;  -999;   -999;   14.67;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        402;18690101;18691231;    5;  -999;   -999;   13.58;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        402;18700101;18701231;    5;  -999;   -999;   11.69;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        402;18710101;18711231;    5;  -999;   -999;   11.01;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        402;18720101;18721231;    5;  -999;   -999;   14.13;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        402;18730101;18731231;    5;  -999;   -999;   13.51;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        402;18740101;18741231;    5;  -999;   -999;   13.69;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        402;18750101;18751231;    5;  -999;   -999;   12.22;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        402;18760101;18761231;    5;  5.18;   9.30;   12.63;    6.31;    2.86;-999;-999;  30.8; -17.5;    5;   638.2;   22.7;eor
        402;18770101;18771231;    5;  5.37;   9.70;   12.96;    6.75;    3.00;-999;-999;  33.0;  -8.3;    5;   634.6;   24.6;eor
        402;18780101;18781231;    5;  5.39;  10.21;   13.57;    7.03;    2.80;-999;-999;  28.3;  -8.3;    5;   557.0;   24.4;eor
        402;18790101;18791231;    5;  5.48;   8.15;   11.42;    5.04;    3.09;-999;-999;  31.2; -18.8;    5;   570.9;   20.2;eor
        402;18800101;18801231;    5;  5.19;   9.78;   14.01;    6.18;    2.90;-999;-999;  32.5; -12.4;    5;   585.8;   32.2;eor
        402;18810101;18811231;    5;  5.08;   8.40;   12.48;    4.80;    2.72;-999;-999;  34.7; -19.0;    5;   514.7;   25.9;eor
        402;18820101;18821231;    5;  5.35;   9.69;   13.76;    5.90;    2.62;-999;-999;  32.0; -10.4;    5;   761.5;   39.1;eor
        402;18830101;18831231;    5;  5.02;   8.27;   12.91;    4.11;    1.29;-999;-999;  35.0; -14.4;    5;   457.8;   26.2;eor
        402;18840101;18841231;    5;  5.21;   8.81;   13.70;    4.64;    1.33;-999;-999;  32.4; -12.0;    5;   565.3;   29.0;eor
        402;18850101;18851231;    5;  4.82;   7.96;   12.63;    4.13;    1.22;-999;-999;  33.0; -14.0;    5;   593.7;   26.6;eor
        402;18860101;18861231;    5;  4.76;   8.06;   13.04;    3.85;    1.33;-999;-999;  32.6; -14.5;    5;   456.2;   34.6;eor
        402;18870101;18871231;    5;  5.20;   8.51;   12.12;    4.93;    2.27;-999;-999;  34.1; -14.6;    5;   501.4;   48.2;eor
        402;18880101;18881231;    5;  5.52;   8.18;   11.57;    4.52;    2.43;-999;-999;  32.4; -13.2;    5;   609.0;   30.2;eor
        402;18890101;18891231;    5;  5.44;   9.09;   12.42;    5.54;    2.79;-999;-999;  34.0; -15.8;    5;   567.3;   32.2;eor
        402;18900101;18901231;    5;  5.18;   9.10;   12.47;    5.45;    2.92;-999;-999;  31.1; -16.5;    5;   519.4;   26.9;eor
        402;18910101;18911231;    5;  5.38;   9.05;   12.44;    5.56;    2.77;-999;-999;  31.2; -18.5;    5;   698.4;   44.6;eor
        402;18920101;18921231;    5;  4.83;   8.76;   12.64;    4.87;    2.60;-999;-999;  35.5; -15.0;    5;   454.3;   64.6;eor
        402;18930101;18931231;    5;  4.93;   8.95;   12.79;    5.43;    2.57;-999;-999;  33.4; -23.1;    5;   520.8;   27.2;eor
        402;18940101;18941231;    5;  5.32;   9.41;   12.97;    6.14;    2.44;-999;-999;  35.1; -17.9;    5;   628.2;   27.8;eor
        402;18950101;18951231;    5;  5.06;   8.86;   12.62;    5.29;    2.33;-999;-999;  34.2; -15.4;    5;   506.0;   27.8;eor
        402;18960101;18961231;    5;  5.43;   9.08;   12.52;    5.69;    2.47;-999;-999;  33.7; -12.1;    5;   595.6;   36.6;eor
        402;18970101;18971231;    5;  5.30;   9.06;   12.56;    5.64;    2.62;-999;-999;  33.3; -14.1;    5;   581.2;   30.8;eor
        402;18980101;18981231;    5;  5.53;   9.87;   13.23;    6.42;    2.55;-999;-999;  32.9;  -6.7;    5;   540.5;   26.2;eor
        402;18990101;18991231;    5;  5.11;   9.47;   13.07;    5.99;    2.58;-999;-999;  30.3; -17.1;    5;   553.6;   37.4;eor
        402;19000101;19001231;    5;  5.23;   9.65;   13.19;    6.03;    2.54;-999;-999;  34.9; -11.7;    5;   519.9;   26.5;eor
        402;19010101;19011231;    5;  4.72;   9.29;   12.82;    5.58;    2.42;-999;-999;  31.5; -15.0;    5;   514.2;   21.2;eor
        402;19020101;19021231;    5;  5.22;   8.08;   11.53;    4.43;    2.39;-999;-999;  32.5; -13.4;    5;   635.0;   67.4;eor
        402;19030101;19031231;    5;  5.00;   9.74;   13.31;    6.19;    2.27;-999;-999;  33.1; -12.3;    5;   542.2;   19.3;eor
        402;19040101;19041231;    5;  5.34;   9.70;   13.23;    6.25;    2.26;-999;-999;  36.4;  -7.6;    5;   488.3;   41.4;eor
        402;19050101;19051231;    5;  5.42;   9.37;   12.78;    6.26;    2.27;-999;-999;  36.3; -12.8;    5;   690.4;   32.4;eor
        402;19060101;19061231;    5;  5.11;   9.90;   13.43;    6.54;    2.21;-999;-999;  33.1; -12.8;    5;   598.0;   26.2;eor
        402;19070101;19071231;    5;  5.18;   9.02;   12.46;    5.71;    2.15;-999;-999;  31.2; -17.5;    5;   723.1;   38.5;eor
        402;19080101;19081231;    5;  5.16;   8.27;   12.39;    4.58;    2.20;-999;-999;  33.7; -16.1;    5;   526.7;   38.2;eor
        402;19090101;19091231;    5;  5.65;   7.81;   11.93;    3.90;    2.34;-999;-999;  30.5; -16.7;    5;   626.3;   24.7;eor
        402;19100101;19101231;    5;  6.05;   8.95;   12.95;    5.13;    2.41;-999;-999;  30.9;  -9.0;    5;   657.7;   41.1;eor
        402;19110101;19111231;    5;  5.59;   9.71;   13.89;    5.32;    2.61;-999;-999;  34.4; -11.5;    5;   382.2;   20.0;eor
        402;19120101;19121231;    5;  5.89;   8.23;   12.40;    4.39;    2.66;-999;-999;  32.1; -23.0;    5;   524.2;   24.3;eor
        402;19130101;19131231;    5;  5.18;   9.31;   13.57;    5.18;    2.69;-999;-999;  30.3; -12.5;    5;   480.2;   21.3;eor
        402;19140101;19141231;    5;  5.17;   9.33;   13.47;    5.43;    2.45;-999;-999;  32.0; -14.5;    5;   700.6;   41.4;eor
        402;19150101;19151231;    5;  5.06;   8.37;   12.58;    4.21;    2.58;-999;-999;  34.0; -15.6;    5;   631.1;   31.2;eor
        402;19160101;19161231;    5;  5.10;   9.18;   13.20;    5.11;    2.67;-999;-999;  29.2;  -8.0;    5;   656.2;   29.8;eor
        402;19170101;19171231;    5;  4.21;   8.38;   12.80;    3.97;    2.42;-999;-999;  33.3; -22.3;    5;   502.8;   19.9;eor
        402;19180101;19181231;    5;  4.95;   9.17;   13.48;    5.08;    2.55;-999;-999;  31.7; -11.5;    5;   640.0;   25.5;eor
        402;19190101;19191231;    5;  5.14;   7.74;   12.05;    3.77;    2.11;-999;-999;  34.2; -15.1;    5;   537.7;   26.7;eor
        402;19200101;19201231;    5;  4.85;   9.08;   13.44;    5.12;    2.33;-999;-999;  32.1; -10.0;    5;   546.9;   26.8;eor
        402;19210101;19211231;    5;  4.57;   9.61;   14.08;    5.14;    2.65;-999;-999;  34.2; -16.0;    5;   633.1;   33.9;eor
        402;19220101;19221231;    5;  5.25;   7.46;   11.40;    3.69;    2.55;-999;-999;  35.5; -17.3;    5;   717.6;   47.2;eor
        402;19230101;19231231;    5;  5.37;   8.27;   12.17;    4.45;    2.40;-999;-999;  34.5; -16.3;    5;   571.2;   26.0;eor
        402;19240101;19241231;    5;  5.06;   8.01;   12.23;    3.98;    1.97;-999;-999;  31.6; -13.4;    5;   478.9;   51.0;eor
        402;19250101;19251231;    5;  5.24;   9.18;   13.09;    5.14;    1.97;-999;-999;  33.5; -15.9;    5;   629.9;   21.7;eor
        402;19260101;19261231;    5;  5.52;   9.34;   13.29;    5.69;    2.73;-999;-999;  30.9; -11.6;    5;   813.0;   47.5;eor
        402;19270101;19271231;    5;  5.32;   8.39;   12.24;    4.78;    2.48;-999;-999;  31.3; -19.4;    5;   683.5;   58.2;eor
        402;19280101;19281231;    5;  4.95;   8.58;   12.89;    4.36;    2.20;-999;-999;  33.8; -11.5;    5;   516.7;   32.7;eor
        402;19290101;19291231;    5;  4.75;   7.76;   12.19;    3.27;    2.16;-999;-999;  33.3; -26.0;    5;   498.6;   38.5;eor
        402;19300101;19301231;    5;  5.03;   9.30;   13.20;    5.27;    1.56;-999;-999;  33.6;  -8.4;    5;   768.4;   65.3;eor
        402;19310101;19311231;    5;  5.14;   8.21;   12.08;    4.38;    1.58;-999;-999;  32.0; -10.8;    5;   705.6;   40.0;eor
        402;19320101;19321231;    5;  4.91;   9.12;   13.36;    4.79;    1.61;-999;-999;  35.8; -15.2;    5;   471.4;   24.7;eor
        402;19330101;19331231;    5;  5.15;   8.21;   12.34;    4.11;    1.69;-999;-999;  32.7; -18.0;    5;   511.0;   52.9;eor
        402;19340101;19341231;    5;  5.00;  10.53;   14.91;    6.42;    2.08;-999;-999;  31.6; -11.0;    5;   549.9;   39.8;eor
        402;19350101;19351231;    5;  4.89;   9.14;   13.30;    5.21;    2.50;-999;-999;  33.8; -13.2;    5;   655.3;   33.5;eor
        402;19360101;19361231;    5;  5.43;   9.23;   13.09;    5.38;    2.25;-999;-999;  34.0; -11.8;    5;   485.7;   18.0;eor
        402;19370101;19371231;    5;  5.34;   9.21;   13.09;    5.49;    2.01;-999;-999;  34.5; -14.7;    5;   628.1;   27.9;eor
        402;19380101;19381231;    5;  5.01;   9.64;   13.79;    5.70;    2.07;-999;-999;  33.5; -16.6;    5;   648.7;   32.5;eor
        402;19390101;19391231;    5;  5.69;   9.17;   13.07;    5.46;    2.12; 1582.80;-999;  31.4; -15.4;    5;   755.5;   29.6;eor
        402;19400101;19401231;    5;  6.10;   7.02;   11.16;    2.77;    2.30; 1772.60;-999;  30.3; -20.9;    5;   576.8;   28.4;eor
        402;19410101;19411231;    5;  6.22;   7.67;   11.39;    3.79;    2.28; 1647.80;-999;  32.4; -20.0;    5;   723.3;   36.3;eor
        402;19420101;19421231;    5;  6.00;   7.84;   11.99;    3.59;    2.47; 1747.50;-999;  32.2; -21.0;    5;   479.2;   20.1;eor
        402;19430101;19431231;    5;  5.43;   9.67;   13.99;    5.15;    2.35;-999;-999;  36.6; -15.4;    5;   390.9;   17.7;eor
        402;19440101;19441231;    5;  5.56;   9.38;   13.47;    5.27;    2.08; 1639.40;-999;  34.0; -13.4;    5;   569.4;   19.0;eor
        402;19460101;19461231;    5;  5.60;   9.16;   13.18;    4.86;    2.22;-999;-999;  35.2; -15.5;    5;   590.6;   50.3;eor
        402;19470101;19471231;    5;  4.87;   8.85;   13.12;    4.51;    2.15;-999;-999;  35.0; -20.0;    5;   629.9;   33.7;eor
        402;19480101;19481231;    5;  5.43;   9.91;   14.17;    5.65;    2.45;-999;-999;  33.4; -14.0;    5;   692.2;  124.7;eor
        402;19490101;19491231;    5;  5.20;   9.92;   14.35;    5.56;    2.50;-999;-999;  34.4; -11.3;    5;   594.2;   27.1;eor
        402;19500101;19501231;    5;  5.69;   9.28;   13.15;    5.18;    2.41;-999;-999;  32.5; -13.7;    5;   666.0;   27.1;eor
        402;19510101;19511231;    5;  5.49;   9.64;   13.71;    5.92;    2.62;-999;-999;  32.6; -11.4;    5;   572.5;   36.1;eor
        402;19520101;19521231;    5;  5.95;   8.40;   12.18;    4.88;    2.52;-999;-999;  34.4; -11.0;    5;   568.4;   26.0;eor
        402;19530101;19531231;    5;  5.33;  10.04;   14.38;    5.82;    2.57;-999;-999;  32.3; -17.0;    5;   539.5;   34.6;eor
        402;19540101;19541231;    5;  5.49;   8.28;   12.14;    4.44;    2.73;-999;-999;  34.1; -19.1;    5;   810.6;   40.6;eor
        402;19550101;19551231;    5;  5.58;   8.29;   12.33;    4.38;    2.72;-999;-999;  30.3; -16.1;    5;   577.7;   18.2;eor
        402;19560101;19561231;    5;  5.73;   7.56;   11.38;    3.87;    2.93;-999;-999;  29.7; -22.0;    5;   733.3;   46.4;eor
        402;19570101;19571231;    5;  5.63;   9.34;   13.34;    5.45;    2.77; 1750.10;-999;  34.2; -14.5;    5;   572.1;   26.0;eor
        402;19580101;19581231;    5;  6.00;   8.87;   12.64;    5.29;    2.85; 1614.80;-999;  32.0; -12.1;    5;   720.6;   35.9;eor
        402;19590101;19591231;    5;  4.97;   9.82;   14.27;    5.47;    2.65; 2016.20;-999;  37.2; -11.6;    5;   555.2;   91.6;eor
        402;19600101;19601231;    5;  5.67;   9.08;   12.96;    5.31;    2.81; 1585.10;-999;  33.3; -15.7;    5;   595.5;   28.7;eor
        402;19610101;19611231;    5;  5.32;   9.63;   13.71;    5.91;    2.61; 1619.50;-999;  33.2; -17.8;    5;   703.9;   27.5;eor
        402;19620101;19621231;    5;  5.46;   8.09;   11.84;    4.50;    2.14; 1445.70;-999;  30.1; -13.9;    5;   509.7;   26.2;eor
